sample_id,latitude,longitude,timestamp,year,region,district,mountain_belt,label_landslide,risk_category,susceptibility_score,geotechnical_fs,elevation,slope,aspect,curvature,plan_curvature,profile_curvature,roughness,twi,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_48h,rain_72h,rain_7d,rain_15d,rain_30d,soil_type,soil_depth,lithology,lithology_grade,geomorphology,landcover,lulc_class,ndvi,distance_to_stream_m,flow_accumulation,distance_to_fault_km,sar_coherence_loss,sar_backscatter_diff_db,ndvi_change,population_density,distance_to_road_m,distance_to_bridge_m,distance_to_hospital_m,gsi_susceptibility,data_quality,source_count
SMP-NEG-00502,30.66235,78.99435,2022-01-15T12:00:00,2022,Uttarakhand,Rudraprayag,Himalayas,0,LOW,0.203,3.389,3206.5660420809863,9.8,168.85,-0.05,0.0,0.0,0.7437868418977722,4.54,0.0,1.9,9.8,15.6,34.3,47.8,84.3,134.2,164.9,299.4,Residual Sandy Loam Over Crystalline Rock,0.86,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.781,3348.5,40.4,41.32,0.199,0.24,0.035,78.7,263.1,11582.2,20658.1,Low,VALID,4
SMP-POS-01427,31.53667,78.11409,2021-08-11T11:45:00,2021,Himachal Pradesh,Kinnaur,Himalayas,1,CRITICAL,0.946,0.681,2125.840384710527,60.96,133.15,-0.8509210279242042,-0.3456786454683306,-0.2260924966554426,7.21147601923781,5.69,0.0,0.0,0.0,2.0,2.0,3.3,7.2,14.2,66.5,158.0,Jointed Quartzite & Gneiss Boulders,4.68,Wangtu Gneissic Complex with Intense Jointing,3,Steep Valley Gorge of Sutlej River,National Highway NH-05 Cut & Sparse Pine,3,0.528,79.5,798.4,2.34,0.914,3.97,-0.37,87.3,2.0,461.6,10650.2,Very High,VALID,4
SMP-POS-01084,18.9212,73.23495,2023-07-19T22:30:00,2023,Maharashtra,Raigad,Western Ghats,1,CRITICAL,0.941,0.636,471.76389763616936,45.48,255.79,-0.05381112414723577,-0.2396056546568998,-0.2973710422880464,5.660283911947595,7.09,1.2,4.0,20.1,36.1,68.1,113.9,160.6,243.3,505.5,932.5,Basaltic Boulder Colluvium,4.47,Deccan Volcanic Basalt Jointed Columnar,4,Escarpment & Talus Cone,Dense Scrub & Tribal Hamlet,1,0.463,326.3,2144.9,6.71,0.861,3.74,-0.438,67.4,2267.4,8671.2,14349.5,Very High,VALID,4
SMP-POS-01712,31.10468,77.14067,2023-08-14T07:15:00,2023,Himachal Pradesh,Shimla,Himalayas,1,HIGH,0.799,0.912,2099.619232704892,40.45,194.46,-0.1898434376278353,-0.29447864553173597,0.1636411380744731,5.273585792367547,8.31,0.3,0.5,2.0,8.0,50.5,70.6,81.7,95.2,116.3,258.6,Weathered Phyllite & Colluvial Soil,2.17,Jutogh Group Carbonaceous Phyllite & Schist,5,Denudational Ridge & Spring Hollow,Dense Deodar Pine Forest & Heritage Railway,3,0.492,60.1,461.1,1.97,0.87,2.94,-0.338,714.1,84.1,233.6,3650.0,Very High,VALID,4
SMP-POS-00368,19.16676,73.68334,2014-07-30T03:00:00,2014,Maharashtra,Pune,Western Ghats,1,HIGH,0.888,1.082,856.1426785500539,24.83,222.57,0.04353669650810221,-0.31918145613336557,-0.4674761579364934,3.257074912717743,9.55,1.4,2.9,5.7,18.6,66.3,150.1,200.3,291.3,572.1,725.2,Weathered Basalt & Clayey Silt,2.53,Deccan Trap Basaltic Lava Flows (Amygdaloidal Basalt),5,Terraced Basaltic Ridge,Agricultural Paddy Terraces & Slope Cuts,1,0.641,156.5,2327.2,10.49,0.765,2.83,-0.34,190.0,118.4,3654.9,19555.4,High,VALID,4
SMP-NEG-01337,24.7646,93.5936,2019-12-15T12:00:00,2019,Manipur,Noney,Himalayas,0,LOW,0.236,2.899,210.74091089208247,9.8,333.76,0.013856115210574862,0.0,0.0,0.8441546899928165,3.44,0.3,0.4,3.4,15.1,29.7,42.2,60.9,99.6,203.6,289.9,Residual Sandy Loam Over Crystalline Rock,0.57,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.748,3135.2,99.3,32.76,0.13,-0.02,-0.014,21.9,5535.9,9728.0,13767.1,Low,VALID,4
SMP-NEG-02492,31.0499,77.0839,2021-12-15T12:00:00,2021,Himachal Pradesh,Shimla,Himalayas,0,LOW,0.234,4.69,1538.4922439308789,7.12,130.12,-0.023550640245056226,0.0,0.0,0.5090628317638066,3.16,3.5,4.0,13.0,18.7,25.6,46.6,66.2,154.0,207.0,370.1,Residual Sandy Loam Over Crystalline Rock,1.18,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.734,1512.4,149.8,25.57,0.196,-0.83,0.032,131.2,4313.2,5993.5,15554.7,Low,VALID,4
SMP-POS-02040,27.58665,88.53535,2023-10-04T01:30:00,2023,Sikkim,Mangan,Himalayas,1,CRITICAL,0.917,0.725,2025.0167671681295,41.7,132.87,-0.08480152825129672,0.02295629450521558,-0.4448665225156413,5.417433838097068,9.61,0.1,0.6,2.9,8.4,11.4,14.0,14.1,15.2,64.2,85.1,Glacio-Fluvial Gravel & Schist Bedrock,4.86,Daling Group Chlorite-Sericite Schist & Gneiss,4,Confluence Terrace & Deep Fluvial Gorge,Township & Hydroelectric Dam Infrastructure,2,0.407,5.9,363.9,0.88,0.99,5.84,-0.401,366.4,13.3,81.4,11916.3,Very High,VALID,4
SMP-POS-02246,31.54215,78.12009,2021-08-11T11:45:00,2021,Himachal Pradesh,Kinnaur,Himalayas,1,HIGH,0.858,0.923,2086.04047131167,63.44,183.82,-0.05512440790568457,-0.17722348329687873,-0.41044849723451376,7.958318919054185,8.82,0.0,0.0,0.0,2.0,2.0,3.4,7.3,14.5,68.1,161.7,Jointed Quartzite & Gneiss Boulders,3.15,Wangtu Gneissic Complex with Intense Jointing,2,Steep Valley Gorge of Sutlej River,National Highway NH-05 Cut & Sparse Pine,3,0.392,62.0,508.1,1.59,0.864,4.89,-0.25,57.1,2.0,461.3,14649.0,Very High,VALID,4
SMP-NEG-01749,30.32275,79.67275,2023-12-15T12:00:00,2023,Uttarakhand,Chamoli,Himalayas,0,LOW,0.129,2.498,3500.0,2.5,218.87,0.009350832370886594,0.0,0.0,0.21902298737909842,4.09,1.5,7.1,10.6,25.3,47.9,75.9,93.6,160.4,204.3,332.5,Residual Sandy Loam Over Crystalline Rock,0.96,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.726,3481.4,15.9,30.25,0.118,0.37,0.013,85.4,4395.1,2410.6,31794.4,Low,VALID,4
SMP-NEG-00841,31.1654,77.1994,2021-01-15T12:00:00,2021,Himachal Pradesh,Shimla,Himalayas,0,LOW,0.064,3.182,1674.595688159617,6.93,235.22,-0.020760830100790637,0.0,0.0,0.6414278182844211,2.2,1.5,3.7,12.3,26.8,41.4,72.7,110.7,164.8,254.4,312.9,Residual Sandy Loam Over Crystalline Rock,0.91,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.706,3303.6,81.6,30.96,0.133,-0.71,0.014,113.4,5456.1,9166.2,16394.9,Low,VALID,4
SMP-NEG-02241,18.94507,73.26607,2018-03-15T12:00:00,2018,Maharashtra,Raigad,Western Ghats,0,LOW,0.18,3.056,133.5350291501287,5.54,15.12,0.011751580451640091,0.0,0.0,0.35156794585833573,5.31,2.7,6.3,12.9,26.8,49.9,75.5,98.5,129.8,218.4,320.1,Residual Sandy Loam Over Crystalline Rock,0.75,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.753,1604.5,125.9,11.81,0.147,0.84,0.002,44.1,3101.9,4477.9,27767.4,Low,VALID,4
SMP-NEG-01789,30.76769,79.09969,2016-03-15T12:00:00,2016,Uttarakhand,Rudraprayag,Himalayas,0,LOW,0.197,2.433,2870.3772980403396,4.63,21.87,0.03281532290029188,0.0,0.0,0.320155956286831,2.74,2.0,3.7,5.8,20.6,30.6,48.6,70.1,90.9,176.3,291.2,Residual Sandy Loam Over Crystalline Rock,1.14,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.801,1537.6,37.3,11.45,0.087,-1.36,-0.02,103.7,2608.6,11300.4,17780.6,Low,VALID,4
SMP-POS-02742,27.57895,88.54187,2023-10-04T01:30:00,2023,Sikkim,Mangan,Himalayas,1,CRITICAL,0.958,0.858,1823.2098130501388,38.44,131.93,-0.22608189494607656,-0.4084046676144574,-0.3503053632898451,5.4297328166852745,9.03,0.1,0.6,2.9,8.4,11.4,14.0,14.1,15.2,64.0,84.8,Glacio-Fluvial Gravel & Schist Bedrock,3.37,Daling Group Chlorite-Sericite Schist & Gneiss,5,Confluence Terrace & Deep Fluvial Gorge,Township & Hydroelectric Dam Infrastructure,3,0.426,5.0,505.0,1.59,0.92,6.44,-0.386,367.5,18.2,35.0,12860.3,Very High,VALID,4
SMP-NEG-02204,30.30429,79.65429,2017-02-15T12:00:00,2017,Uttarakhand,Chamoli,Himalayas,0,LOW,0.17,3.405,3500.0,3.03,171.69,-0.019032249582216738,0.0,0.0,0.2787072362351697,5.8,2.0,4.7,6.8,16.7,22.6,33.3,60.3,146.8,183.3,313.5,Residual Sandy Loam Over Crystalline Rock,0.47,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.863,2779.1,61.3,39.52,0.144,0.5,-0.014,80.1,3448.0,11192.6,5976.7,Low,VALID,4
SMP-POS-00783,11.38228,76.28116,2019-08-08T19:30:00,2019,Kerala,Malappuram,Western Ghats,1,CRITICAL,0.889,0.464,431.19633167715926,38.87,218.4,0.04736173402617705,-0.06029718392930894,-0.33957159037219364,4.232370734282,11.57,2.4,6.3,14.2,40.0,78.0,156.2,242.7,356.5,428.6,1035.6,Colluvial Debris & Saprolite,4.51,Hornblende Gneiss & Charnockite Complex,5,Colluvial Fan & Valley Fill,Rubber Plantation & Rural Settlement,3,0.571,216.2,1948.3,3.18,0.762,3.32,-0.184,444.4,155.8,2251.8,10700.8,High,VALID,4
SMP-POS-00564,18.91006,73.24058,2023-07-19T22:30:00,2023,Maharashtra,Raigad,Western Ghats,1,CRITICAL,0.96,0.867,517.9266166075091,54.92,270.97,-0.41964618093917866,-0.1793921503169998,-0.28051653138713745,6.34116048724519,6.92,1.1,3.7,18.6,33.6,63.3,105.8,149.3,226.0,469.7,866.4,Basaltic Boulder Colluvium,3.2,Deccan Volcanic Basalt Jointed Columnar,2,Escarpment & Talus Cone,Dense Scrub & Tribal Hamlet,2,0.485,323.7,141.0,8.4,0.821,3.45,-0.364,91.5,1946.5,7621.2,14212.7,Very High,VALID,4
SMP-NEG-00960,24.81528,93.64428,2017-12-15T12:00:00,2017,Manipur,Noney,Himalayas,0,LOW,0.192,2.934,39.962821151577714,5.7,108.73,-0.024961398464720137,0.0,0.0,0.47076313056320984,4.75,3.7,7.2,11.0,14.9,39.8,54.4,94.7,144.9,204.1,286.4,Residual Sandy Loam Over Crystalline Rock,1.09,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.843,3098.2,96.2,10.33,0.146,0.6,0.026,122.6,2283.3,9925.0,34138.5,Low,VALID,4
SMP-NEG-02751,30.69764,79.02964,2022-02-15T12:00:00,2022,Uttarakhand,Rudraprayag,Himalayas,0,LOW,0.119,4.594,3130.1569563045177,2.31,309.37,0.002311549782822046,0.0,0.0,0.2,2.46,1.5,6.4,16.3,26.8,45.4,54.3,66.1,121.9,222.3,378.8,Residual Sandy Loam Over Crystalline Rock,1.0,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.858,826.0,24.7,25.1,0.146,-0.39,0.045,58.9,2465.9,6152.0,17479.2,Low,VALID,4
SMP-POS-02014,27.58946,88.54569,2023-10-04T01:30:00,2023,Sikkim,Mangan,Himalayas,1,CRITICAL,0.956,0.758,1784.695335459713,41.99,114.05,-0.20212701487422258,0.1118457802613732,-0.31451718431856235,4.721702737314761,11.88,0.1,0.7,3.6,10.4,14.1,17.4,17.5,18.9,79.5,105.4,Glacio-Fluvial Gravel & Schist Bedrock,3.72,Daling Group Chlorite-Sericite Schist & Gneiss,5,Confluence Terrace & Deep Fluvial Gorge,Township & Hydroelectric Dam Infrastructure,2,0.377,10.2,396.4,1.29,0.99,6.79,-0.302,495.6,33.5,22.9,11518.9,Very High,VALID,4
SMP-NEG-01221,27.50811,88.46511,2017-03-15T12:00:00,2017,Sikkim,Mangan,Himalayas,0,LOW,0.157,3.887,1278.785785061529,1.5,356.1,0.005936654637274389,0.0,0.0,0.2,4.15,3.9,6.2,11.4,25.5,46.6,78.9,119.7,180.0,226.7,348.6,Residual Sandy Loam Over Crystalline Rock,1.2,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.799,3408.7,117.7,42.5,0.137,0.37,0.096,97.0,515.5,9006.8,16228.1,Low,VALID,4
SMP-NEG-01071,18.99617,73.31717,2017-12-15T12:00:00,2017,Maharashtra,Raigad,Western Ghats,0,LOW,0.169,2.694,30.0,7.87,127.07,-0.008999985201888711,0.0,0.0,0.560262581478129,5.8,0.4,3.7,6.9,16.6,21.9,37.6,54.5,125.2,222.0,370.9,Residual Sandy Loam Over Crystalline Rock,1.18,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.791,3008.6,69.2,22.8,0.137,0.16,-0.016,17.5,4789.3,5706.7,33356.9,Low,VALID,4
SMP-POS-02056,10.15604,77.01184,2020-08-06T22:45:00,2020,Kerala,Idukki,Western Ghats,1,CRITICAL,0.88,0.785,1549.4337650143086,39.12,288.54,-0.26653100474299485,-0.5146379889770765,-0.6162685744486422,5.166254746775396,6.54,1.9,6.5,22.8,53.3,117.6,206.9,291.1,531.2,644.7,910.8,Saprolite / Residual Clay Over Granite,1.94,Granitic Gneiss with Heavy Weathering Shell,4,Denudational Hill Slope,Tea Estate Line Quarters & Montane Grassland,3,0.462,65.5,2027.7,2.49,0.806,3.62,-0.238,224.2,38.6,1160.4,12593.7,Very High,VALID,4
SMP-POS-00570,24.78903,93.61373,2022-06-30T00:30:00,2022,Manipur,Noney,Himalayas,1,HIGH,0.976,0.962,724.4884352102872,33.37,242.82,-0.38827093325241385,-0.16653413966791208,-0.19515396400959398,4.143502776384786,11.62,0.0,0.0,0.0,1.3,3.4,12.4,27.4,44.0,156.2,240.6,Weathered Shale / Siltstone Colluvium,4.34,Disang Group Splintery Shale & Siltstone,5,Ijei River Valley Slope Cut,Railway Yard Infrastructure & Secondary Bamboo,2,0.645,41.1,454.0,4.74,0.921,4.98,-0.219,82.1,199.4,142.2,17802.7,Very High,VALID,4
SMP-POS-00364,23.72823,92.72013,2024-05-28T06:00:00,2024,Mizoram,Aizawl,Himalayas,1,CRITICAL,0.953,0.833,1131.8027627566248,46.69,105.94,0.013460059280471226,-0.3459929285424418,-0.44431381646800583,5.851867622379222,10.88,0.0,0.5,2.3,19.1,80.9,108.2,133.3,189.9,210.9,287.0,Sandstone & Siltstone Weathered Overburden,3.83,Surma Group Sandstone & Shale Intercalations,3,Anticlinal Ridge Flank & Stone Quarry Cut,Quarry Site & Peri-Urban Hill Settlement,2,0.439,55.8,492.2,4.64,0.852,4.34,-0.533,752.6,18.6,1702.5,5260.4,High,VALID,4
SMP-NEG-00951,10.23666,77.09066,2021-11-15T12:00:00,2021,Kerala,Idukki,Western Ghats,0,LOW,0.105,2.852,1195.2624788155267,9.8,125.34,0.032770786870764804,0.0,0.0,0.8389161493476411,4.1,2.5,5.1,9.5,14.5,24.3,44.7,84.0,142.6,224.1,366.7,Residual Sandy Loam Over Crystalline Rock,0.63,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.737,3021.6,13.5,27.0,0.135,-0.12,0.039,71.4,3327.9,6982.8,27365.5,Low,VALID,4
SMP-NEG-00893,31.16469,77.19869,2022-01-15T12:00:00,2022,Himachal Pradesh,Shimla,Himalayas,0,LOW,0.226,2.645,1362.8830356248482,7.99,154.54,0.0006408741057559557,0.0,0.0,0.6138854908809944,3.75,3.5,6.7,14.1,16.7,35.0,65.9,99.7,186.4,278.9,370.0,Residual Sandy Loam Over Crystalline Rock,0.6,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.795,652.1,41.6,24.1,0.187,0.57,-0.022,132.8,3710.5,3408.5,32683.1,Low,VALID,4
SMP-NEG-00783,11.43002,76.32502,2018-02-15T12:00:00,2018,Kerala,Malappuram,Western Ghats,0,LOW,0.076,2.47,30.0,3.54,139.57,0.017054842354955257,0.0,0.0,0.26872628133800275,3.74,0.6,2.4,7.0,16.3,24.1,44.1,86.7,142.2,178.3,253.8,Residual Sandy Loam Over Crystalline Rock,1.04,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.72,3024.5,33.3,28.69,0.096,0.41,0.03,139.5,3619.9,8120.8,26748.5,Low,VALID,4
SMP-POS-01414,31.544,78.12188,2021-08-11T11:45:00,2021,Himachal Pradesh,Kinnaur,Himalayas,1,CRITICAL,0.897,0.812,2075.341181584617,57.95,133.78,-0.39012821302289713,-0.09189343396444447,-0.20652444463079034,6.690567162029764,8.25,0.0,0.0,0.0,2.0,2.0,3.3,7.3,14.3,67.2,159.5,Jointed Quartzite & Gneiss Boulders,3.48,Wangtu Gneissic Complex with Intense Jointing,2,Steep Valley Gorge of Sutlej River,National Highway NH-05 Cut & Sparse Pine,3,0.558,51.9,177.0,2.34,0.885,4.83,-0.242,79.1,2.0,779.2,13473.0,Very High,VALID,4
SMP-NEG-01983,30.41076,79.76076,2023-03-15T12:00:00,2023,Uttarakhand,Chamoli,Himalayas,0,LOW,0.07,3.028,3500.0,9.8,269.76,-0.0014898395585570936,0.0,0.0,0.6999742443779706,5.66,3.4,6.6,14.0,19.8,44.4,69.0,109.1,193.1,270.8,419.5,Residual Sandy Loam Over Crystalline Rock,1.14,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.709,1318.0,136.1,19.94,0.174,0.27,-0.011,124.7,1599.3,1375.6,15509.6,Low,VALID,4
SMP-NEG-01711,30.75772,79.08972,2016-01-15T12:00:00,2016,Uttarakhand,Rudraprayag,Himalayas,0,LOW,0.116,3.211,2967.9248834754917,2.42,210.75,0.0170598171069956,0.0,0.0,0.21566274129770277,3.61,2.6,8.2,12.3,22.4,43.2,73.6,94.1,137.5,238.5,364.3,Residual Sandy Loam Over Crystalline Rock,0.47,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.716,2417.9,41.7,31.41,0.076,-0.12,-0.005,29.5,5883.2,10634.9,10437.5,Low,VALID,4
SMP-NEG-02506,31.50529,78.08129,2023-03-15T12:00:00,2023,Himachal Pradesh,Kinnaur,Himalayas,0,LOW,0.138,2.629,1452.479295924752,4.73,149.45,0.002609589148827556,0.0,0.0,0.38023322402933585,5.8,2.4,6.3,11.3,26.2,46.4,75.8,95.3,175.2,245.8,406.2,Residual Sandy Loam Over Crystalline Rock,0.6,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.841,362.2,45.5,25.55,0.17,0.21,0.054,37.7,585.7,7372.8,14781.0,Low,VALID,4
SMP-POS-00380,11.39174,76.28388,2019-08-08T19:30:00,2019,Kerala,Malappuram,Western Ghats,1,CRITICAL,0.851,0.536,547.8781672144002,35.06,211.41,-0.5955048743027261,-0.3873464791134703,-0.22300671679047313,4.543773962374058,12.5,2.4,6.2,13.9,39.1,76.3,152.8,237.3,348.6,419.1,1012.7,Colluvial Debris & Saprolite,4.76,Hornblende Gneiss & Charnockite Complex,4,Colluvial Fan & Valley Fill,Rubber Plantation & Rural Settlement,2,0.654,206.1,253.8,5.43,0.825,3.53,-0.43,289.6,136.7,989.6,9312.8,High,VALID,4
SMP-NEG-02120,11.48697,76.08267,2023-01-15T12:00:00,2023,Kerala,Wayanad,Western Ghats,0,LOW,0.237,3.544,527.2191019281252,4.07,330.86,0.0019181262113225936,0.0,0.0,0.2,4.82,2.6,4.2,11.2,22.4,32.9,47.6,81.3,154.6,198.5,376.9,Residual Sandy Loam Over Crystalline Rock,0.44,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.671,1347.6,25.9,10.26,0.053,0.03,0.069,62.6,5433.8,2630.3,12437.2,Low,VALID,4
SMP-POS-02694,11.38422,76.27518,2019-08-08T19:30:00,2019,Kerala,Malappuram,Western Ghats,1,HIGH,0.921,0.985,501.09858738464953,34.41,226.48,-0.685568209249966,-0.5054390137804141,-0.3892050274007045,3.9227783352067385,6.18,1.9,5.1,11.4,32.0,62.4,124.9,194.1,285.1,342.8,828.3,Colluvial Debris & Saprolite,2.33,Hornblende Gneiss & Charnockite Complex,4,Colluvial Fan & Valley Fill,Rubber Plantation & Rural Settlement,3,0.653,232.5,1189.0,6.95,0.756,3.72,-0.221,277.4,106.4,2371.1,8903.0,High,VALID,4
SMP-NEG-01593,30.40867,79.75867,2016-02-15T12:00:00,2016,Uttarakhand,Chamoli,Himalayas,0,LOW,0.214,4.057,3500.0,2.72,6.07,0.0012313123114098634,0.0,0.0,0.2,4.56,0.3,2.8,7.5,12.9,31.2,41.0,61.0,129.6,169.1,311.5,Residual Sandy Loam Over Crystalline Rock,0.41,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.811,2828.3,87.5,36.08,0.187,0.42,0.057,97.8,5008.5,6062.7,14723.6,Low,VALID,4
SMP-POS-00607,31.1038,77.1371,2023-08-14T07:15:00,2023,Himachal Pradesh,Shimla,Himalayas,1,HIGH,0.929,0.911,2189.9213003396835,35.79,185.3,-0.5499357220276329,-0.3675223366820323,-0.31437530591713303,4.085436140093625,12.17,0.3,0.5,2.0,8.1,51.1,71.4,82.6,96.3,117.6,261.6,Weathered Phyllite & Colluvial Soil,3.72,Jutogh Group Carbonaceous Phyllite & Schist,4,Denudational Ridge & Spring Hollow,Dense Deodar Pine Forest & Heritage Railway,3,0.359,22.8,541.4,3.73,0.786,4.42,-0.503,948.6,148.7,147.1,3205.5,Very High,VALID,4
SMP-POS-01736,30.37989,79.7377,2021-02-07T10:00:00,2021,Uttarakhand,Chamoli,Himalayas,1,CRITICAL,0.824,0.785,5674.686110253798,54.73,311.32,-0.3667365019082997,-0.28740234850373186,-0.514448794133164,6.539681679858308,8.92,0.0,0.0,0.0,0.0,0.0,0.0,4.9,14.0,14.0,14.0,Massive Migmatite / Quartzite & Hanging Glacier Ice,4.2,Higher Himalayan Crystallines (Vaikrita Group Gneiss),2,Glaciated Cirque Wall & Deep V-Shaped Gorge,Permafrost / Bare Rock & Alpine Meadow,2,0.558,15.6,1147.5,0.62,0.948,6.73,-0.536,18.8,1531.2,3955.1,33909.8,Very High,VALID,4
SMP-NEG-00491,31.48683,78.06283,2019-01-15T12:00:00,2019,Himachal Pradesh,Kinnaur,Himalayas,0,LOW,0.223,2.324,1525.164909818826,4.07,105.04,0.05,0.0,0.0,0.2977235619519337,5.8,0.8,4.2,8.8,19.1,40.6,62.9,104.5,150.3,223.6,347.8,Residual Sandy Loam Over Crystalline Rock,0.98,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.772,2905.0,87.5,20.95,0.142,-0.35,-0.031,96.7,3929.6,4347.1,25930.4,Low,VALID,4
SMP-POS-01611,27.58337,88.55038,2023-10-04T01:30:00,2023,Sikkim,Mangan,Himalayas,1,CRITICAL,0.906,0.803,1758.715159194668,40.57,121.95,-0.18853333291694213,-0.71731094903288,0.04391798430399235,5.20301912292928,12.03,0.1,0.7,3.6,10.3,14.1,17.3,17.4,18.8,79.2,105.0,Glacio-Fluvial Gravel & Schist Bedrock,3.43,Daling Group Chlorite-Sericite Schist & Gneiss,4,Confluence Terrace & Deep Fluvial Gorge,Township & Hydroelectric Dam Infrastructure,2,0.39,6.9,288.5,0.93,0.927,6.37,-0.316,584.3,25.2,61.4,12986.6,Very High,VALID,4
SMP-POS-02105,27.58167,88.54824,2023-10-04T01:30:00,2023,Sikkim,Mangan,Himalayas,1,HIGH,0.888,1.287,1674.9287229167323,38.97,138.66,-0.46073216744489953,-0.7398323420832396,-0.49324224331377026,4.389071285769602,8.61,0.1,0.6,2.7,7.8,10.6,13.0,13.1,14.1,59.6,79.0,Glacio-Fluvial Gravel & Schist Bedrock,2.75,Daling Group Chlorite-Sericite Schist & Gneiss,3,Confluence Terrace & Deep Fluvial Gorge,Township & Hydroelectric Dam Infrastructure,1,0.659,6.4,158.9,0.93,0.99,5.89,-0.321,380.8,16.2,59.7,12670.4,Very High,VALID,4
SMP-POS-00179,31.54282,78.12106,2021-08-11T11:45:00,2021,Himachal Pradesh,Kinnaur,Himalayas,1,CRITICAL,0.962,0.802,2070.0608753682104,50.73,150.6,-0.27508807804066293,-0.21148795309347482,-0.07104807770954052,6.097808556426119,12.08,0.0,0.0,0.0,1.8,1.8,2.9,6.3,12.5,58.8,139.7,Jointed Quartzite & Gneiss Boulders,4.97,Wangtu Gneissic Complex with Intense Jointing,2,Steep Valley Gorge of Sutlej River,National Highway NH-05 Cut & Sparse Pine,2,0.365,61.2,774.3,1.6,0.825,4.34,-0.255,71.4,2.0,1252.1,14995.5,Very High,VALID,4
SMP-POS-03000,31.54288,78.1162,2021-08-11T11:45:00,2021,Himachal Pradesh,Kinnaur,Himalayas,1,CRITICAL,0.835,0.84,2236.7681671453265,58.9,189.54,-0.32627062194098905,-0.08964880524984717,-0.5201278689692828,7.107834473512686,10.8,0.0,0.0,0.0,2.0,2.0,3.3,7.1,14.0,65.8,156.3,Jointed Quartzite & Gneiss Boulders,3.18,Wangtu Gneissic Complex with Intense Jointing,2,Steep Valley Gorge of Sutlej River,National Highway NH-05 Cut & Sparse Pine,3,0.615,26.0,124.5,1.14,0.88,3.87,-0.275,66.8,2.0,1463.5,12689.7,Very High,VALID,4
SMP-POS-01504,31.10102,77.14049,2023-08-14T07:15:00,2023,Himachal Pradesh,Shimla,Himalayas,1,HIGH,0.808,0.959,2109.5460405392737,35.4,169.34,-0.7095761351662759,-0.38208755878241707,0.03417652256517756,4.26746645486086,12.03,0.4,0.6,2.4,9.7,61.0,85.3,98.7,115.0,140.5,312.5,Weathered Phyllite & Colluvial Soil,2.33,Jutogh Group Carbonaceous Phyllite & Schist,4,Denudational Ridge & Spring Hollow,Dense Deodar Pine Forest & Heritage Railway,1,0.562,75.6,332.3,2.18,0.819,3.45,-0.423,533.3,133.5,95.9,3561.0,Very High,VALID,4
SMP-NEG-02719,10.22726,77.08126,2017-02-15T12:00:00,2017,Kerala,Idukki,Western Ghats,0,LOW,0.045,2.138,1103.5024060820408,2.71,357.45,-0.0025986745637294343,0.0,0.0,0.288095816222746,4.0,3.5,4.4,13.3,15.8,32.4,40.8,62.2,118.6,167.4,310.1,Residual Sandy Loam Over Crystalline Rock,0.63,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.719,3063.3,181.9,23.23,0.161,0.59,0.043,93.4,4135.9,4942.7,32788.7,Low,VALID,4
